date,symbol,action,quantity
2025-06-14,SI=F,sell,31
2025-06-14,CL=F,buy,21
2025-06-14,GC=F,sell,71
2025-06-15,SI=F,buy,3
2025-06-15,GC=F,buy,22
2025-06-15,CL=F,buy,43
2025-06-15,SI=F,sell,57
2025-06-15,GC=F,sell,28
2025-06-15,GC=F,sell,47
2025-06-16,GC=F,sell,59
2025-06-16,CL=F,sell,51
2025-06-16,GC=F,sell,18
2025-06-16,SI=F,buy,17
2025-06-16,CL=F,sell,33
2025-06-16,SI=F,sell,77
2025-06-16,SI=F,sell,70
2025-06-16,CL=F,buy,42
2025-06-16,CL=F,sell,33
2025-06-17,GC=F,buy,22
2025-06-17,CL=F,buy,42
2025-06-18,SI=F,buy,48
2025-06-18,CL=F,sell,90
2025-06-19,CL=F,sell,81
2025-06-19,SI=F,buy,6
2025-06-19,CL=F,buy,12
2025-06-19,SI=F,buy,6
2025-06-19,GC=F,sell,53
2025-06-20,CL=F,buy,5
2025-06-20,SI=F,buy,30
2025-06-20,CL=F,sell,85
2025-06-20,CL=F,buy,2
2025-06-20,SI=F,sell,79
2025-06-20,CL=F,sell,48
2025-06-21,GC=F,sell,76
2025-06-21,GC=F,sell,11
2025-06-21,CL=F,buy,37
2025-06-21,SI=F,sell,67
2025-06-21,GC=F,buy,27
2025-06-21,GC=F,buy,26
2025-06-21,CL=F,sell,48
2025-06-22,SI=F,buy,6
2025-06-22,CL=F,buy,22
2025-06-22,SI=F,buy,32
2025-06-22,SI=F,sell,66
2025-06-22,SI=F,sell,44
2025-06-22,SI=F,buy,41
2025-06-22,SI=F,buy,50
2025-06-23,CL=F,buy,41
2025-06-23,GC=F,buy,28
2025-06-23,GC=F,buy,15
2025-06-23,GC=F,sell,30
2025-06-23,CL=F,buy,23
2025-06-23,SI=F,buy,49
2025-06-24,GC=F,buy,28
2025-06-24,SI=F,buy,45
2025-06-24,SI=F,buy,27
2025-06-24,CL=F,buy,23
2025-06-24,CL=F,sell,78
2025-06-25,CL=F,sell,76
2025-06-25,SI=F,sell,52
2025-06-25,CL=F,sell,14
2025-06-25,SI=F,sell,14
2025-06-25,GC=F,sell,61
2025-06-25,SI=F,buy,28
2025-06-25,GC=F,sell,86
2025-06-25,CL=F,sell,92
2025-06-26,CL=F,buy,42
2025-06-26,SI=F,buy,30
2025-06-26,GC=F,buy,19
2025-06-26,GC=F,buy,18
2025-06-26,GC=F,buy,29
2025-06-26,GC=F,sell,20
2025-06-26,CL=F,sell,43
2025-06-26,GC=F,buy,34
2025-06-26,CL=F,buy,46
2025-06-27,CL=F,sell,54
2025-06-27,GC=F,buy,42
2025-06-27,CL=F,sell,85
2025-06-27,GC=F,buy,28
2025-06-27,CL=F,buy,17
2025-06-28,GC=F,sell,74
2025-06-28,SI=F,buy,3
2025-06-28,SI=F,sell,92
2025-06-29,GC=F,sell,79
2025-06-29,SI=F,sell,91
2025-06-29,CL=F,sell,96
2025-06-29,SI=F,buy,23
2025-06-29,GC=F,sell,61
2025-06-30,GC=F,buy,46
2025-06-30,SI=F,buy,20
2025-07-01,CL=F,sell,72
2025-07-01,CL=F,buy,1
2025-07-01,GC=F,buy,27
2025-07-01,GC=F,buy,27
2025-07-01,CL=F,buy,5
2025-07-01,CL=F,sell,17
2025-07-02,CL=F,sell,43
2025-07-02,SI=F,sell,18
2025-07-02,SI=F,sell,54
2025-07-02,SI=F,buy,16
2025-07-02,CL=F,buy,2
2025-07-02,SI=F,buy,35
2025-07-02,CL=F,sell,36
2025-07-02,GC=F,sell,97
2025-07-03,GC=F,sell,92
2025-07-03,GC=F,buy,17
2025-07-03,GC=F,sell,28
2025-07-03,CL=F,buy,49
2025-07-04,SI=F,sell,22
2025-07-04,GC=F,buy,45
2025-07-04,GC=F,buy,24
2025-07-04,GC=F,buy,22
2025-07-04,GC=F,buy,45
2025-07-04,GC=F,buy,50
2025-07-04,CL=F,buy,37
2025-07-05,CL=F,buy,37
2025-07-05,CL=F,buy,17
2025-07-05,SI=F,buy,35
2025-07-05,SI=F,buy,5
2025-07-05,CL=F,sell,77
2025-07-05,CL=F,sell,82
2025-07-05,SI=F,sell,47
2025-07-05,SI=F,sell,24
2025-07-06,SI=F,buy,8
2025-07-06,GC=F,sell,38
2025-07-06,SI=F,sell,95
2025-07-06,SI=F,buy,46
2025-07-06,SI=F,buy,26
2025-07-06,GC=F,sell,81
2025-07-06,SI=F,buy,8
2025-07-07,CL=F,buy,14
2025-07-07,GC=F,sell,86
2025-07-07,CL=F,buy,20
2025-07-07,GC=F,sell,54
2025-07-08,GC=F,buy,22
2025-07-08,SI=F,sell,22
2025-07-08,GC=F,buy,7
2025-07-08,GC=F,sell,28
2025-07-08,GC=F,buy,7
2025-07-08,CL=F,buy,26
2025-07-08,CL=F,sell,71
2025-07-09,GC=F,sell,65
2025-07-09,GC=F,buy,49
2025-07-09,CL=F,sell,43
2025-07-09,GC=F,sell,35
2025-07-09,CL=F,sell,51
2025-07-09,SI=F,sell,56
2025-07-09,CL=F,buy,32
2025-07-09,CL=F,sell,12
2025-07-10,GC=F,buy,46
2025-07-10,CL=F,sell,59
2025-07-10,GC=F,sell,30
2025-07-10,SI=F,buy,16
2025-07-10,SI=F,buy,15
2025-07-10,CL=F,sell,15
2025-07-11,SI=F,sell,37
2025-07-11,GC=F,sell,82
2025-07-12,GC=F,sell,88
2025-07-12,CL=F,buy,5
2025-07-12,GC=F,buy,50
2025-07-12,CL=F,sell,66
2025-07-12,SI=F,sell,36
2025-07-12,GC=F,sell,89
2025-07-12,SI=F,sell,13
2025-07-12,SI=F,buy,47
2025-07-12,GC=F,sell,81
2025-07-12,SI=F,buy,10
2025-07-13,GC=F,sell,13
2025-07-13,GC=F,buy,32
2025-07-13,GC=F,sell,12
2025-07-13,CL=F,buy,5
2025-07-13,CL=F,sell,73
2025-07-13,CL=F,buy,8
2025-07-13,CL=F,buy,24
2025-07-13,GC=F,buy,12
2025-07-14,CL=F,buy,13
2025-07-14,SI=F,sell,30
2025-07-14,CL=F,buy,27
2025-07-14,SI=F,sell,56
2025-07-14,GC=F,buy,47
2025-07-14,GC=F,sell,92
2025-07-16,GC=F,buy,34
2025-07-16,CL=F,sell,39
2025-07-16,CL=F,sell,77
2025-07-16,CL=F,buy,13
2025-07-16,CL=F,buy,28
2025-07-16,CL=F,sell,62
2025-07-16,CL=F,sell,73
2025-07-16,SI=F,buy,25
2025-07-16,CL=F,buy,26
2025-07-16,CL=F,buy,29
2025-07-17,CL=F,sell,33
2025-07-17,GC=F,sell,42
2025-07-17,SI=F,sell,46
2025-07-17,CL=F,buy,5
2025-07-17,GC=F,buy,36
2025-07-17,GC=F,buy,36
2025-07-18,GC=F,buy,37
2025-07-18,GC=F,sell,82
2025-07-18,GC=F,sell,21
2025-07-18,CL=F,sell,20
2025-07-18,CL=F,sell,31
2025-07-18,CL=F,buy,3
2025-07-18,GC=F,sell,73
2025-07-18,CL=F,sell,38
2025-07-18,CL=F,sell,53
2025-07-18,CL=F,sell,45
2025-07-19,SI=F,sell,85
2025-07-19,GC=F,sell,92
2025-07-19,CL=F,buy,12
2025-07-19,CL=F,buy,31
2025-07-20,SI=F,sell,88
2025-07-20,CL=F,buy,26
2025-07-20,SI=F,buy,37
2025-07-20,CL=F,sell,14
2025-07-20,GC=F,sell,87
2025-07-21,CL=F,buy,29
2025-07-21,SI=F,buy,17
2025-07-21,SI=F,sell,14
2025-07-21,CL=F,buy,16
2025-07-21,SI=F,buy,24
2025-07-21,GC=F,sell,100
2025-07-21,GC=F,buy,38
2025-07-21,CL=F,sell,56
2025-07-22,CL=F,sell,99
2025-07-22,GC=F,sell,25
2025-07-22,SI=F,sell,22
2025-07-22,GC=F,sell,93
2025-07-22,GC=F,sell,99
2025-07-22,GC=F,buy,17
2025-07-22,CL=F,sell,88
2025-07-23,CL=F,sell,53
2025-07-23,SI=F,buy,36
2025-07-23,CL=F,sell,31
2025-07-24,GC=F,sell,36
2025-07-24,SI=F,buy,32
2025-07-24,CL=F,sell,73
2025-07-24,GC=F,sell,27
2025-07-24,CL=F,buy,50
2025-07-24,GC=F,sell,80
2025-07-24,GC=F,buy,23
2025-07-25,SI=F,buy,16
2025-07-25,CL=F,buy,27
2025-07-25,CL=F,buy,13
2025-07-25,CL=F,sell,84
2025-07-25,CL=F,sell,80
2025-07-25,CL=F,buy,14
2025-07-25,CL=F,buy,41
2025-07-25,CL=F,sell,100
2025-07-26,GC=F,sell,79
2025-07-26,CL=F,buy,8
2025-07-26,GC=F,buy,21
2025-07-26,CL=F,buy,12
2025-07-26,CL=F,buy,48
2025-07-26,SI=F,sell,35
2025-07-26,CL=F,sell,23
2025-07-26,GC=F,sell,25
2025-07-26,GC=F,sell,80
2025-07-26,GC=F,sell,95
2025-07-27,CL=F,sell,89
2025-07-27,CL=F,sell,65
2025-07-27,SI=F,sell,71
2025-07-27,CL=F,sell,63
2025-07-27,CL=F,buy,19
2025-07-27,CL=F,sell,81
2025-07-28,GC=F,sell,22
2025-07-28,CL=F,buy,42
2025-07-28,CL=F,sell,90
2025-07-28,CL=F,buy,8
2025-07-28,GC=F,sell,90
2025-07-29,SI=F,sell,87
2025-07-29,SI=F,sell,80
2025-07-29,CL=F,sell,56
2025-07-29,CL=F,sell,36
2025-07-29,GC=F,sell,26
2025-07-29,GC=F,sell,70
2025-07-29,CL=F,sell,51
2025-07-29,SI=F,buy,40
2025-07-30,CL=F,buy,18
2025-07-30,GC=F,sell,69
2025-07-30,GC=F,buy,49
2025-07-30,SI=F,sell,81
2025-07-30,SI=F,sell,29
2025-07-30,GC=F,sell,26
2025-07-30,CL=F,buy,25
2025-07-30,GC=F,buy,29
2025-07-30,GC=F,sell,76
2025-07-31,GC=F,sell,44
2025-07-31,GC=F,sell,97
2025-07-31,GC=F,sell,11
2025-07-31,GC=F,sell,84
2025-07-31,SI=F,sell,80
2025-07-31,GC=F,sell,17
2025-07-31,GC=F,sell,90
2025-07-31,GC=F,sell,81
2025-07-31,GC=F,buy,46
2025-07-31,GC=F,sell,40
2025-08-01,GC=F,buy,33
2025-08-01,GC=F,sell,23
2025-08-01,CL=F,buy,36
2025-08-01,CL=F,buy,7
2025-08-01,CL=F,buy,35
2025-08-01,SI=F,sell,20
2025-08-02,CL=F,buy,8
2025-08-02,GC=F,buy,31
2025-08-02,SI=F,buy,20
2025-08-02,CL=F,sell,85
2025-08-02,GC=F,buy,50
2025-08-02,CL=F,sell,66
2025-08-02,SI=F,buy,6
2025-08-02,SI=F,sell,99
2025-08-02,CL=F,buy,20
2025-08-02,CL=F,sell,11
2025-08-03,GC=F,buy,29
2025-08-03,SI=F,sell,18
2025-08-03,SI=F,sell,10
2025-08-03,CL=F,sell,99
2025-08-03,CL=F,sell,40
2025-08-03,SI=F,buy,13
2025-08-03,GC=F,sell,27
2025-08-03,CL=F,buy,1
2025-08-03,SI=F,buy,46
2025-08-03,CL=F,sell,30
2025-08-03,SI=F,sell,48
2025-08-04,GC=F,buy,16
2025-08-04,CL=F,buy,28
2025-08-04,SI=F,buy,39
2025-08-05,GC=F,buy,41
2025-08-05,CL=F,sell,36
2025-08-05,CL=F,buy,17
2025-08-05,CL=F,sell,65
2025-08-05,CL=F,sell,41
2025-08-05,CL=F,sell,88
2025-08-05,CL=F,sell,14
2025-08-05,GC=F,sell,55
2025-08-05,GC=F,buy,34
2025-08-06,GC=F,sell,71
2025-08-06,CL=F,sell,53
2025-08-06,GC=F,sell,30
2025-08-06,GC=F,buy,29
2025-08-06,CL=F,buy,37
2025-08-06,SI=F,buy,16
2025-08-06,GC=F,sell,51
2025-08-06,SI=F,buy,39
2025-08-06,GC=F,buy,38
2025-08-06,CL=F,buy,22
2025-08-07,GC=F,sell,93
2025-08-07,CL=F,sell,72
2025-08-07,SI=F,buy,19
2025-08-07,GC=F,buy,42
2025-08-08,GC=F,buy,19
2025-08-08,GC=F,sell,37
2025-08-08,SI=F,sell,47
2025-08-08,CL=F,buy,20
2025-08-08,CL=F,buy,12
2025-08-08,CL=F,buy,14
2025-08-08,CL=F,buy,11
2025-08-09,CL=F,buy,25
2025-08-09,GC=F,buy,21
2025-08-09,CL=F,sell,14
2025-08-09,SI=F,sell,22
2025-08-09,GC=F,sell,100
2025-08-09,GC=F,sell,16
2025-08-09,CL=F,buy,26
2025-08-09,GC=F,sell,16
2025-08-09,CL=F,sell,96
2025-08-09,GC=F,buy,37
2025-08-10,GC=F,sell,20
2025-08-10,GC=F,buy,33
2025-08-10,SI=F,sell,88
2025-08-10,CL=F,sell,78
2025-08-11,SI=F,sell,27
2025-08-11,GC=F,buy,15
2025-08-11,SI=F,sell,34
2025-08-11,SI=F,sell,45
2025-08-11,CL=F,buy,12
2025-08-11,GC=F,sell,100
2025-08-12,SI=F,sell,19
2025-08-12,GC=F,sell,45
2025-08-12,GC=F,buy,24
2025-08-12,CL=F,sell,98
2025-08-12,CL=F,buy,7
2025-08-12,GC=F,sell,53
2025-08-12,GC=F,sell,80
2025-08-13,SI=F,buy,41
2025-08-13,GC=F,sell,92
2025-08-13,CL=F,sell,10
2025-08-13,SI=F,buy,18
2025-08-13,CL=F,sell,13
2025-08-13,SI=F,buy,12
2025-08-13,GC=F,sell,39
2025-08-14,GC=F,buy,26
2025-08-14,SI=F,sell,67
2025-08-14,CL=F,sell,89
2025-08-14,GC=F,buy,41
2025-08-14,CL=F,buy,4
2025-08-14,SI=F,sell,57
2025-08-14,SI=F,buy,11
2025-08-14,GC=F,buy,8
2025-08-15,CL=F,sell,60
2025-08-15,SI=F,buy,42
2025-08-15,CL=F,buy,25
2025-08-15,SI=F,sell,51
2025-08-15,GC=F,sell,62
2025-08-16,CL=F,sell,81
2025-08-16,CL=F,sell,79
2025-08-16,SI=F,buy,47
2025-08-16,SI=F,buy,4
2025-08-16,CL=F,buy,13
2025-08-16,CL=F,buy,32
2025-08-16,SI=F,sell,62
2025-08-17,CL=F,buy,36
2025-08-17,SI=F,sell,29
2025-08-17,CL=F,sell,34
2025-08-17,GC=F,sell,13
2025-08-17,CL=F,sell,31
2025-08-17,GC=F,buy,29
2025-08-17,CL=F,buy,47
2025-08-18,SI=F,sell,71
2025-08-18,CL=F,buy,24
2025-08-18,CL=F,sell,80
2025-08-19,SI=F,buy,33
2025-08-19,CL=F,sell,14
2025-08-19,GC=F,sell,18
2025-08-20,SI=F,sell,37
2025-08-21,SI=F,sell,71
2025-08-21,CL=F,buy,10
2025-08-21,SI=F,sell,72
2025-08-21,CL=F,buy,31
2025-08-21,GC=F,buy,3
2025-08-21,GC=F,sell,21
2025-08-22,GC=F,sell,91
2025-08-22,CL=F,sell,87
2025-08-22,SI=F,buy,17
2025-08-22,SI=F,buy,2
2025-08-22,GC=F,buy,39
2025-08-22,CL=F,sell,50
2025-08-22,GC=F,sell,45
2025-08-22,SI=F,sell,62
2025-08-22,GC=F,buy,36
2025-08-23,SI=F,sell,30
2025-08-23,GC=F,sell,20
2025-08-23,SI=F,buy,36
2025-08-23,CL=F,buy,6
2025-08-23,CL=F,sell,36
2025-08-23,GC=F,sell,31
2025-08-24,GC=F,buy,6
2025-08-25,GC=F,buy,46
2025-08-25,SI=F,sell,22
2025-08-25,SI=F,buy,2
2025-08-25,SI=F,buy,23
2025-08-25,CL=F,buy,27
2025-08-25,SI=F,buy,2
2025-08-25,SI=F,sell,22
2025-08-26,GC=F,sell,16
2025-08-26,CL=F,sell,31
2025-08-26,SI=F,buy,4
2025-08-26,GC=F,sell,61
2025-08-26,GC=F,sell,69
2025-08-26,CL=F,sell,15
2025-08-27,GC=F,sell,59
2025-08-27,GC=F,buy,40
2025-08-27,CL=F,sell,14
2025-08-27,CL=F,buy,41
2025-08-27,GC=F,buy,3
2025-08-27,CL=F,buy,25
2025-08-27,GC=F,sell,95
2025-08-28,SI=F,sell,11
2025-08-28,GC=F,sell,30
2025-08-28,SI=F,buy,24
2025-08-28,SI=F,sell,48
2025-08-28,GC=F,buy,18
2025-08-29,GC=F,buy,31
2025-08-29,CL=F,sell,84
2025-08-29,GC=F,buy,42
2025-08-29,GC=F,buy,13
2025-08-29,CL=F,buy,11
2025-08-29,CL=F,sell,88
2025-08-29,CL=F,buy,28
2025-08-29,SI=F,sell,16
2025-08-30,GC=F,sell,41
2025-08-30,GC=F,sell,76
2025-08-30,CL=F,buy,9
2025-08-30,CL=F,sell,64
2025-08-30,GC=F,buy,18
2025-08-30,GC=F,buy,23
2025-08-31,SI=F,sell,33
2025-08-31,GC=F,sell,33
2025-08-31,CL=F,buy,3
2025-08-31,SI=F,sell,78
2025-08-31,CL=F,sell,65
2025-08-31,CL=F,sell,50
2025-09-01,SI=F,buy,47
2025-09-01,CL=F,sell,82
2025-09-01,CL=F,buy,34
2025-09-01,SI=F,sell,26
2025-09-01,CL=F,buy,11
2025-09-01,SI=F,sell,94
2025-09-01,CL=F,buy,45
2025-09-02,GC=F,sell,47
2025-09-02,SI=F,sell,77
2025-09-03,GC=F,buy,5
2025-09-03,GC=F,sell,93
2025-09-03,SI=F,sell,14
2025-09-03,GC=F,sell,72
2025-09-04,GC=F,buy,32
2025-09-05,GC=F,buy,6
2025-09-05,GC=F,sell,71
2025-09-05,SI=F,sell,49
2025-09-05,SI=F,buy,14
2025-09-05,SI=F,buy,22
2025-09-05,GC=F,sell,35
2025-09-05,SI=F,buy,5
2025-09-06,SI=F,buy,2
2025-09-06,CL=F,sell,89
2025-09-06,CL=F,buy,24
2025-09-06,GC=F,buy,32
2025-09-06,SI=F,sell,54
2025-09-07,SI=F,sell,84
2025-09-07,GC=F,buy,8
2025-09-07,SI=F,buy,20
2025-09-07,CL=F,sell,97
2025-09-08,GC=F,buy,15
2025-09-08,GC=F,buy,22
2025-09-08,CL=F,sell,73
2025-09-08,CL=F,sell,35
2025-09-08,SI=F,buy,6
2025-09-08,SI=F,sell,27
2025-09-09,SI=F,buy,49
2025-09-09,GC=F,sell,66
2025-09-09,CL=F,buy,1
2025-09-09,GC=F,sell,58
2025-09-09,CL=F,sell,81
2025-09-10,CL=F,sell,17
2025-09-10,SI=F,buy,36
2025-09-10,SI=F,buy,9
2025-09-10,GC=F,buy,14
2025-09-10,GC=F,buy,38
2025-09-10,GC=F,buy,12
2025-09-10,SI=F,sell,37
2025-09-11,SI=F,sell,32
2025-09-11,GC=F,buy,41
2025-09-12,CL=F,sell,56
2025-09-12,GC=F,sell,53
2025-09-12,GC=F,sell,28
2025-09-12,CL=F,buy,47
2025-09-12,CL=F,buy,49
2025-09-12,CL=F,buy,24
2025-09-12,CL=F,buy,43
2025-09-13,SI=F,sell,49
2025-09-13,CL=F,sell,94
2025-09-13,GC=F,buy,50
2025-09-13,GC=F,sell,70
2025-09-14,CL=F,sell,27
2025-09-14,CL=F,buy,9
2025-09-14,GC=F,buy,31
2025-09-14,GC=F,buy,43
2025-09-15,CL=F,buy,42
2025-09-15,CL=F,sell,70
2025-09-15,CL=F,sell,54
2025-09-15,SI=F,buy,43
2025-09-15,CL=F,sell,62
2025-09-15,SI=F,buy,8
2025-09-15,CL=F,sell,42
2025-09-15,CL=F,buy,14
2025-09-16,CL=F,sell,19
2025-09-16,GC=F,sell,24
2025-09-16,GC=F,sell,26
2025-09-16,GC=F,buy,22
2025-09-16,GC=F,sell,52
2025-09-16,CL=F,sell,12
2025-09-16,CL=F,sell,100
2025-09-17,CL=F,buy,27
2025-09-17,SI=F,sell,60
2025-09-17,GC=F,sell,58
2025-09-17,SI=F,sell,30
2025-09-17,CL=F,sell,89
2025-09-18,CL=F,sell,80
2025-09-18,CL=F,buy,5
2025-09-18,CL=F,sell,51
2025-09-18,CL=F,sell,43
2025-09-18,CL=F,sell,51
2025-09-19,CL=F,sell,78
2025-09-19,GC=F,buy,17
2025-09-19,CL=F,sell,34
2025-09-19,GC=F,buy,2
2025-09-19,CL=F,buy,44
2025-09-20,GC=F,sell,47
2025-09-20,CL=F,buy,14
2025-09-20,CL=F,sell,17
2025-09-20,CL=F,buy,21
2025-09-20,CL=F,sell,32
2025-09-20,GC=F,sell,46
2025-09-20,GC=F,buy,44
2025-09-21,GC=F,sell,63
2025-09-21,CL=F,buy,37
2025-09-21,GC=F,sell,64
2025-09-21,GC=F,buy,14
2025-09-21,GC=F,buy,49
2025-09-21,CL=F,sell,95
2025-09-22,CL=F,buy,24
2025-09-22,GC=F,sell,50
2025-09-22,GC=F,buy,27
2025-09-22,GC=F,sell,44
2025-09-22,GC=F,sell,81
2025-09-22,SI=F,sell,16
2025-09-23,GC=F,buy,47
2025-09-23,CL=F,buy,11
2025-09-23,CL=F,buy,2
2025-09-23,CL=F,buy,10
2025-09-23,SI=F,sell,81
2025-09-23,SI=F,buy,43
2025-09-23,CL=F,buy,14
2025-09-24,SI=F,buy,9
2025-09-24,SI=F,sell,70
2025-09-24,CL=F,sell,96
2025-09-24,GC=F,buy,7
2025-09-24,CL=F,sell,91
2025-09-24,GC=F,buy,26
2025-09-25,GC=F,sell,94
2025-09-25,SI=F,buy,4
2025-09-25,SI=F,buy,17
2025-09-25,GC=F,buy,5
2025-09-25,GC=F,sell,79
2025-09-26,SI=F,buy,40
2025-09-26,CL=F,sell,20
2025-09-26,GC=F,buy,18
2025-09-27,GC=F,sell,57
2025-09-27,CL=F,buy,46
2025-09-27,SI=F,buy,47
2025-09-27,GC=F,buy,42
2025-09-27,CL=F,buy,38
2025-09-27,CL=F,sell,57
2025-09-27,CL=F,buy,23
2025-09-27,CL=F,sell,35
2025-09-27,SI=F,buy,37
2025-09-27,CL=F,sell,33
2025-09-27,SI=F,sell,53
2025-09-27,SI=F,sell,100
2025-09-28,SI=F,buy,16
2025-09-28,SI=F,buy,44
2025-09-28,CL=F,sell,20
2025-09-28,CL=F,sell,60
2025-09-28,CL=F,buy,38
2025-09-28,CL=F,sell,65
2025-09-28,GC=F,buy,42
2025-09-29,SI=F,buy,36
2025-09-29,GC=F,sell,39
2025-09-29,GC=F,sell,97
2025-09-29,CL=F,buy,19
2025-09-30,SI=F,sell,78
2025-09-30,CL=F,sell,64
2025-09-30,CL=F,sell,65
2025-09-30,CL=F,sell,48
2025-09-30,GC=F,sell,95
2025-09-30,CL=F,sell,56
2025-09-30,GC=F,sell,99
2025-09-30,CL=F,sell,11
2025-09-30,CL=F,sell,29
2025-09-30,CL=F,buy,46
2025-10-01,SI=F,buy,37
2025-10-01,GC=F,sell,95
2025-10-01,GC=F,sell,89
2025-10-01,GC=F,sell,48
2025-10-01,GC=F,buy,8
2025-10-01,GC=F,sell,67
2025-10-02,SI=F,buy,47
2025-10-02,SI=F,sell,45
2025-10-02,GC=F,buy,34
2025-10-02,GC=F,buy,11
2025-10-02,SI=F,sell,100
2025-10-02,GC=F,buy,7
2025-10-02,CL=F,sell,53
2025-10-02,CL=F,sell,16
2025-10-02,CL=F,sell,68
2025-10-03,GC=F,sell,58
2025-10-03,SI=F,sell,44
2025-10-03,GC=F,buy,29
2025-10-03,GC=F,sell,50
2025-10-03,CL=F,sell,93
2025-10-03,CL=F,sell,52
2025-10-03,CL=F,buy,22
2025-10-03,SI=F,buy,29
2025-10-03,GC=F,buy,2
2025-10-03,SI=F,sell,52
2025-10-04,SI=F,sell,64
2025-10-04,GC=F,sell,13
2025-10-04,CL=F,sell,82
2025-10-04,GC=F,sell,58
2025-10-04,SI=F,sell,26
2025-10-04,CL=F,sell,11
2025-10-04,SI=F,sell,16
2025-10-04,CL=F,sell,93
2025-10-04,GC=F,sell,82
2025-10-04,CL=F,sell,96
2025-10-04,CL=F,sell,18
2025-10-04,CL=F,sell,59
2025-10-05,GC=F,sell,65
2025-10-05,GC=F,buy,20
2025-10-05,CL=F,buy,14
2025-10-05,CL=F,buy,20
2025-10-05,GC=F,buy,47
2025-10-06,CL=F,sell,80
2025-10-06,SI=F,sell,32
2025-10-06,SI=F,sell,64
2025-10-07,GC=F,sell,11
2025-10-07,GC=F,buy,28
2025-10-07,SI=F,buy,46
2025-10-07,CL=F,sell,77
2025-10-07,GC=F,buy,14
2025-10-07,GC=F,sell,39
2025-10-08,SI=F,sell,29
2025-10-08,CL=F,buy,23
2025-10-08,GC=F,sell,38
2025-10-08,SI=F,sell,57
2025-10-08,CL=F,buy,8
2025-10-08,GC=F,buy,3
2025-10-08,SI=F,buy,37
2025-10-08,GC=F,buy,23
2025-10-08,CL=F,sell,59
2025-10-08,CL=F,sell,38
2025-10-09,CL=F,sell,58
2025-10-09,CL=F,buy,31
2025-10-09,CL=F,buy,33
2025-10-09,SI=F,buy,33
2025-10-09,SI=F,buy,21
2025-10-09,CL=F,sell,77
2025-10-09,CL=F,buy,37
2025-10-10,CL=F,sell,24
2025-10-10,CL=F,sell,47
2025-10-10,CL=F,sell,39
2025-10-10,SI=F,buy,34
2025-10-10,CL=F,buy,16
2025-10-10,GC=F,buy,17
2025-10-10,CL=F,sell,51
2025-10-11,CL=F,sell,64
2025-10-11,GC=F,sell,68
2025-10-11,CL=F,buy,26
2025-10-11,GC=F,sell,81
2025-10-11,CL=F,sell,85
2025-10-11,CL=F,sell,18
2025-10-11,CL=F,sell,95
2025-10-11,CL=F,sell,64
2025-10-11,SI=F,sell,19
2025-10-12,CL=F,sell,87
2025-10-12,CL=F,sell,82
2025-10-12,CL=F,buy,36
2025-10-12,GC=F,buy,3
2025-10-12,CL=F,sell,35
2025-10-12,GC=F,sell,47
2025-10-12,CL=F,sell,98
2025-10-12,CL=F,sell,85
2025-10-13,SI=F,sell,96
2025-10-13,GC=F,sell,29
2025-10-13,CL=F,sell,75
2025-10-13,SI=F,sell,23
2025-10-13,CL=F,buy,26
2025-10-14,GC=F,sell,84
2025-10-14,SI=F,buy,12
2025-10-14,SI=F,buy,49
2025-10-14,CL=F,buy,6
2025-10-14,SI=F,sell,90
2025-10-14,GC=F,buy,38
2025-10-14,SI=F,sell,55
2025-10-15,GC=F,sell,39
2025-10-15,CL=F,buy,26
2025-10-15,GC=F,sell,65
2025-10-15,GC=F,sell,83
2025-10-15,CL=F,buy,7
2025-10-15,GC=F,buy,27
2025-10-15,CL=F,sell,97
2025-10-16,CL=F,sell,57
2025-10-16,SI=F,sell,50
2025-10-16,GC=F,sell,64
2025-10-16,CL=F,buy,5
2025-10-16,GC=F,sell,48
2025-10-16,CL=F,sell,57
2025-10-16,CL=F,buy,44
2025-10-17,CL=F,buy,32
2025-10-17,SI=F,buy,49
2025-10-17,SI=F,sell,73
2025-10-17,SI=F,buy,43
2025-10-17,GC=F,buy,17
2025-10-17,SI=F,buy,42
2025-10-18,CL=F,buy,5
2025-10-18,GC=F,sell,84
2025-10-18,CL=F,sell,98
2025-10-18,CL=F,buy,30
2025-10-18,SI=F,sell,98
2025-10-18,GC=F,sell,30
2025-10-18,CL=F,buy,4
2025-10-19,SI=F,sell,98
2025-10-19,GC=F,buy,34
2025-10-19,GC=F,sell,15
2025-10-19,CL=F,sell,83
2025-10-20,GC=F,buy,46
2025-10-20,SI=F,buy,33
2025-10-20,SI=F,sell,24
2025-10-20,CL=F,buy,34
2025-10-20,GC=F,sell,66
2025-10-20,GC=F,sell,21
2025-10-21,CL=F,buy,43
2025-10-21,CL=F,buy,47
2025-10-21,CL=F,sell,31
2025-10-21,SI=F,sell,90
2025-10-22,GC=F,sell,89
2025-10-22,GC=F,sell,12
2025-10-22,CL=F,buy,35
2025-10-23,CL=F,buy,34
2025-10-23,GC=F,buy,6
2025-10-23,CL=F,buy,3
2025-10-23,SI=F,buy,7
2025-10-23,GC=F,buy,44
2025-10-24,SI=F,sell,27
2025-10-24,SI=F,buy,36
2025-10-24,GC=F,sell,85
2025-10-24,GC=F,buy,16
2025-10-25,GC=F,buy,8
2025-10-25,SI=F,sell,73
2025-10-25,SI=F,buy,18
2025-10-25,CL=F,buy,43
2025-10-25,CL=F,buy,41
